80<2007-03-08 00:00:00
81<2008-10-17 00:00:00
82<2008-11-04 00:00:00
83<2008-05-30 00:00:00
84<2008-07-01 00:00:00
85<2008-09-04 00:00:00
86<2008-08-09 00:00:00
87<2006-06-27 00:00:00
88<2005-11-16 00:00:00
89<2006-03-25 00:00:00
90<2005-04-01 00:00:00
91<2016-07-03 00:00:00
92<2010-08-03 00:00:00
93<2006-03-31 00:00:00
94<2006-08-02 00:00:00
95<2006-01-30 00:00:00
96<2010-09-08 00:00:00
97<2009-02-01 00:00:00
98<2005-02-09 00:00:00
99<2008-03-01 00:00:00
100<2005-03-25 00:00:00
101<2005-02-02 00:00:00
102<2006-08-25 00:00:00
103<2007-11-14 00:00:00
104<2008-04-16 00:00:00
105<2005-11-08 00:00:00
106<2007-06-19 00:00:00
107<2012-03-22 00:00:00
108<2010-02-19 00:00:00
109<2010-05-30 00:00:00
110<2007-07-08 00:00:00
111<2020-06-05 00:00:00
112<2006-03-22 00:00:00
113<2011-10-13 00:00:00
114<2008-01-05 00:00:00
115<2005-10-30 00:00:00
116<2010-05-12 00:00:00
117<2005-05-05 00:00:00
118<2006-10-10 00:00:00
119<2009-07-17 00:00:00
120<2005-03-20 00:00:00
121<2014-09-10 00:00:00
122<2006-04-17 00:00:00
123<2005-02-10 00:00:00
124<2005-02-26 00:00:00
125<2010-01-10 00:00:00
126<2006-12-30 00:00:00
127<2010-11-28 00:00:00
128<2005-03-23 00:00:00
129<2006-10-17 00:00:00
130<2006-06-14 00:00:00
131<2008-12-13 00:00:00
132<2012-06-10 00:00:00
133<2008-11-11 00:00:00
134<2013-09-04 00:00:00
135<2005-07-12 00:00:00
136<2005-07-02 00:00:00
137<2009-05-23 00:00:00
138<2006-10-26 00:00:00
139<2006-12-05 00:00:00
140<2006-09-04 00:00:00
141<2008-02-15 00:00:00
142<2006-03-28 00:00:00
143<2008-07-03 00:00:00
144<2015-06-26 00:00:00
145<2009-03-08 00:00:00
146<2011-12-13 00:00:00
147<2005-08-19 00:00:00
148<2006-11-24 00:00:00
149<2011-08-09 00:00:00
150<2011-06-24 00:00:00
151<2009-01-25 00:00:00
152<2016-03-05 00:00:00
153<2008-06-27 00:00:00
154<2019-09-26 00:00:00
155<2009-07-12 00:00:00
156<2008-02-28 00:00:00
157<2009-07-31 00:00:00
158<2009-03-18 00:00:00
159<2013-05-10 00:00:00
160<2005-05-18 00:00:00
161<2007-11-09 00:00:00
162<2005-02-17 00:00:00
163<2006-09-27 00:00:00
164<2005-08-15 00:00:00
165<2006-01-11 00:00:00
166<2010-02-18 00:00:00
167<2007-02-05 00:00:00
168<2011-05-18 00:00:00
169<2008-04-07 00:00:00
170<2011-10-20 00:00:00
171<2011-07-22 00:00:00
172<2009-07-13 00:00:00
173<2012-10-27 00:00:00
174<2005-08-12 00:00:00
175<2006-07-02 00:00:00
176<2011-12-07 00:00:00
177<2008-04-02 00:00:00
178<2006-04-11 00:00:00
179<2017-01-09 00:00:00
180<2008-01-27 00:00:00
181<2015-07-28 00:00:00
182<2010-07-22 00:00:00
183<2010-05-22 00:00:00
184<2007-03-05 00:00:00
185<2011-08-18 00:00:00
186<2005-05-04 00:00:00
187<2007-12-20 00:00:00
188<2017-08-07 00:00:00
189<2005-12-28 00:00:00
190<2009-10-31 00:00:00
191<2011-12-17 00:00:00
192<2008-08-21 00:00:00
193<2010-01-25 00:00:00
194<2007-07-15 00:00:00
195<2005-05-31 00:00:00
196<2010-08-16 00:00:00
197<2008-03-26 00:00:00
198<2011-05-11 00:00:00
199<2009-01-29 00:00:00
200<2008-05-13 00:00:00
201<2011-02-14 00:00:00
202<2005-11-22 00:00:00
203<2012-02-18 00:00:00
204<2008-01-15 00:00:00
205<2009-06-24 00:00:00
206<2020-02-27 00:00:00
207<2008-08-20 00:00:00
208<2006-04-09 00:00:00
209<2010-11-09 00:00:00
210<2011-01-08 00:00:00
211<2008-08-15 00:00:00
212<2010-07-30 00:00:00
213<2006-12-11 00:00:00
214<2007-08-31 00:00:00
215<2009-04-03 00:00:00
216<2007-08-29 00:00:00
217<2007-06-08 00:00:00
218<2005-01-25 00:00:00
219<2008-01-14 00:00:00
220<2008-03-19 00:00:00
221<2008-11-01 00:00:00
222<2010-02-23 00:00:00
223<2005-04-28 00:00:00
224<2007-09-10 00:00:00
225<2013-08-19 00:00:00
226<2006-10-14 00:00:00
227<2008-04-08 00:00:00
228<2011-04-09 00:00:00
229<2011-04-11 00:00:00
230<2010-07-11 00:00:00
231<2005-05-14 00:00:00
232<2005-05-12 00:00:00
233<2005-04-09 00:00:00
234<2005-09-25 00:00:00
235<2007-10-27 00:00:00
236<2008-03-14 00:00:00
237<2008-11-09 00:00:00
238<2007-06-15 00:00:00
239<2011-06-03 00:00:00
240<2012-05-07 00:00:00
241<2007-02-08 00:00:00
242<2007-12-13 00:00:00
243<2005-03-12 00:00:00
244<2006-02-14 00:00:00
245<2006-08-29 00:00:00
246<2006-05-27 00:00:00
247<2016-12-03 00:00:00
248<2008-07-09 00:00:00
249<2008-07-19 00:00:00
250<2005-05-17 00:00:00
251<2006-03-10 00:00:00
252<2011-03-30 00:00:00
253<2006-10-13 00:00:00
254<2011-05-08 00:00:00
255<2009-06-08 00:00:00
256<2007-08-15 00:00:00
257<2010-01-31 00:00:00
258<2009-10-13 00:00:00
259<2006-07-17 00:00:00
260<2009-07-10 00:00:00
261<2013-11-08 00:00:00
262<2005-11-26 00:00:00
263<2008-02-05 00:00:00
264<2007-02-14 00:00:00
265<2007-04-27 00:00:00
266<2011-06-27 00:00:00
267<2005-10-06 00:00:00
268<2006-05-13 00:00:00
269<2006-04-28 00:00:00
270<2006-02-17 00:00:00
271<2007-05-04 00:00:00
272<2007-08-24 00:00:00
273<2007-03-16 00:00:00
274<2005-05-16 00:00:00
275<2010-05-18 00:00:00
276<2005-11-19 00:00:00
277<2006-10-11 00:00:00
278<2013-04-13 00:00:00
279<2005-10-02 00:00:00
280<2017-07-03 00:00:00
281<2005-09-08 00:00:00
282<2009-02-23 00:00:00
283<2012-06-30 00:00:00
284<2005-06-08 00:00:00
285<2007-07-03 00:00:00
286<2007-02-07 00:00:00
287<2005-09-28 00:00:00
288<2006-08-14 00:00:00
289<2006-05-17 00:00:00
290<2005-12-13 00:00:00
291<2005-12-08 00:00:00
292<2006-01-27 00:00:00
293<2005-07-22 00:00:00
294<2011-03-21 00:00:00
295<2005-09-07 00:00:00
296<2005-11-18 00:00:00
297<2012-09-21 00:00:00
298<2009-06-19 00:00:00
299<2010-11-24 00:00:00
300<2004-11-30 00:00:00
301<2005-10-13 00:00:00
302<2005-09-17 00:00:00
303<2007-07-06 00:00:00
304<2009-12-11 00:00:00
305<2009-09-03 00:00:00
306<2006-06-05 00:00:00
307<2010-04-05 00:00:00
308<2005-11-20 00:00:00
309<2009-07-04 00:00:00
310<2009-01-18 00:00:00
311<2008-03-07 00:00:00
312<2017-01-03 00:00:00
313<2015-04-05 00:00:00
314<2013-04-19 00:00:00
315<2009-10-18 00:00:00
316<2009-05-30 00:00:00
317<2012-01-21 00:00:00
318<2015-08-28 00:00:00
319<2009-12-06 00:00:00
320<2009-04-01 00:00:00
321<2009-12-07 00:00:00
322<2009-10-08 00:00:00
323<2008-06-20 00:00:00
324<2006-04-05 00:00:00
325<2010-01-27 00:00:00
326<2013-06-15 00:00:00
327<2017-12-25 00:00:00
328<2008-06-28 00:00:00
329<2011-04-03 00:00:00
330<2015-08-26 00:00:00
331<2011-03-27 00:00:00
332<2005-01-10 00:00:00
333<2009-05-10 00:00:00
334<2011-04-10 00:00:00
335<2005-08-01 00:00:00
336<2005-09-02 00:00:00
337<2005-09-26 00:00:00
338<2009-05-14 00:00:00
339<2014-03-13 00:00:00
340<2009-12-15 00:00:00
341<2007-03-27 00:00:00
342<2010-05-27 00:00:00
343<2009-12-12 00:00:00
344<2006-05-19 00:00:00
345<2006-04-30 00:00:00
346<2011-02-11 00:00:00
347<2005-06-18 00:00:00
348<2019-10-16 00:00:00
349<2009-07-18 00:00:00
350<2006-05-22 00:00:00
351<2007-07-12 00:00:00
352<2006-04-19 00:00:00
353<2007-02-11 00:00:00
354<2014-07-11 00:00:00
355<2005-03-28 00:00:00
356<2006-08-24 00:00:00
357<2006-10-02 00:00:00
358<2016-11-14 00:00:00
359<2005-04-26 00:00:00
360<2009-03-03 00:00:00
361<2006-02-28 00:00:00
362<2014-07-27 00:00:00
363<2010-07-24 00:00:00
364<2005-04-04 00:00:00
365<2012-01-18 00:00:00
366<2015-09-27 00:00:00
367<2010-09-06 00:00:00
368<2008-04-05 00:00:00
369<2018-10-30 00:00:00
370<2009-05-02 00:00:00
371<2017-10-07 00:00:00
372<2006-05-26 00:00:00
373<2005-12-16 00:00:00
374<2009-08-04 00:00:00
375<2017-03-31 00:00:00
376<2009-01-05 00:00:00
377<2016-05-13 00:00:00
378<2010-03-30 00:00:00
379<2013-11-06 00:00:00
380<2007-05-22 00:00:00
381<2013-08-06 00:00:00
382<2006-04-18 00:00:00
383<2009-01-30 00:00:00
384<2009-01-03 00:00:00
385<2010-04-24 00:00:00
386<2009-01-10 00:00:00
387<2008-10-16 00:00:00
388<2008-12-18 00:00:00
389<2006-12-04 00:00:00
390<2006-12-02 00:00:00
391<2006-09-30 00:00:00
392<2009-03-24 00:00:00
393<2007-08-28 00:00:00
394<2006-07-30 00:00:00
395<2006-06-13 00:00:00
396<2007-05-13 00:00:00
397<2009-04-26 00:00:00
398<2006-04-29 00:00:00
399<2007-03-09 00:00:00
400<2006-04-02 00:00:00
401<2006-08-06 00:00:00
402<2005-10-07 00:00:00
403<2019-11-07 00:00:00
404<2005-04-16 00:00:00
405<2006-10-23 00:00:00
406<2005-03-26 00:00:00
407<2010-04-26 00:00:00
408<2005-11-15 00:00:00
409<2009-01-27 00:00:00
410<2005-12-11 00:00:00
411<2008-06-15 00:00:00
412<2019-11-27 00:00:00
413<2007-11-04 00:00:00
414<2007-09-27 00:00:00
415<2013-08-26 00:00:00
416<2009-01-13 00:00:00
417<2006-07-23 00:00:00
418<2011-12-05 00:00:00
419<2005-02-19 00:00:00
420<2012-09-08 00:00:00
421<2008-06-26 00:00:00
422<2006-05-07 00:00:00
423<2005-02-01 00:00:00
424<2008-06-03 00:00:00
425<2008-12-12 00:00:00
426<2011-08-08 00:00:00
427<2006-11-26 00:00:00
428<2005-05-30 00:00:00
429<2008-02-09 00:00:00
430<2005-02-13 00:00:00
431<2006-05-23 00:00:00
432<2008-02-13 00:00:00
433<2005-03-22 00:00:00
434<2006-03-05 00:00:00
435<2006-05-25 00:00:00
436<2005-09-09 00:00:00
437<2007-12-10 00:00:00
438<2005-06-15 00:00:00
439<2006-01-23 00:00:00
440<2013-07-16 00:00:00
441<2006-11-16 00:00:00
442<2008-02-08 00:00:00
443<2006-03-07 00:00:00
444<2005-07-05 00:00:00
445<2009-10-03 00:00:00
446<2006-10-22 00:00:00
447<2012-02-15 00:00:00
448<2012-01-22 00:00:00
449<2006-12-24 00:00:00
450<2005-09-18 00:00:00
451<2009-05-03 00:00:00
452<2005-06-20 00:00:00
453<2007-06-29 00:00:00
454<2007-04-03 00:00:00
455<2006-02-07 00:00:00
456<2013-11-02 00:00:00
457<2010-05-17 00:00:00
458<2005-06-02 00:00:00
459<2009-09-12 00:00:00
460<2007-04-18 00:00:00
461<2019-09-23 00:00:00
462<2007-09-30 00:00:00
463<2007-01-27 00:00:00
464<2007-05-07 00:00:00
465<2007-06-01 00:00:00
466<2005-07-28 00:00:00
467<2009-07-07 00:00:00
468<2006-06-04 00:00:00
469<2009-04-19 00:00:00
470<2009-10-19 00:00:00
471<2010-08-14 00:00:00
472<2009-09-26 00:00:00
473<2006-02-11 00:00:00
474<2007-01-30 00:00:00
475<2009-11-30 00:00:00
476<2008-07-10 00:00:00
477<2010-04-09 00:00:00
478<2006-04-03 00:00:00
479<2006-04-04 00:00:00
480<2006-05-21 00:00:00
481<2005-04-21 00:00:00
482<2009-12-03 00:00:00
483<2006-02-04 00:00:00
484<2008-07-05 00:00:00
485<2005-02-14 00:00:00
486<2006-01-10 00:00:00
487<2006-01-25 00:00:00
488<2009-05-21 00:00:00
489<2006-04-15 00:00:00
490<2006-12-27 00:00:00
491<2009-10-21 00:00:00
492<2006-01-20 00:00:00
493<2006-08-26 00:00:00
494<2009-05-31 00:00:00
495<2009-10-09 00:00:00
496<2007-01-18 00:00:00
497<2007-03-29 00:00:00
498<2011-10-16 00:00:00
499<2004-11-13 00:00:00
500<2010-07-06 00:00:00
501<2009-09-25 00:00:00
502<2006-11-03 00:00:00
503<2007-03-30 00:00:00
504<2004-11-15 00:00:00
505<2013-11-12 00:00:00
506<2006-11-06 00:00:00
507<2006-10-05 00:00:00
508<2017-02-27 00:00:00
509<2006-02-26 00:00:00
510<2014-03-07 00:00:00
511<2010-07-27 00:00:00
512<2010-05-19 00:00:00
513<2013-04-01 00:00:00
514<2006-07-13 00:00:00
515<2006-01-24 00:00:00
516<2007-09-25 00:00:00
517<2006-09-12 00:00:00
518<2006-09-22 00:00:00
519<2006-09-23 00:00:00
520<2007-05-23 00:00:00
521<2010-02-04 00:00:00
522<2010-05-14 00:00:00
523<2008-02-27 00:00:00
524<2009-11-17 00:00:00
525<2010-03-22 00:00:00
526<2010-06-15 00:00:00
527<2008-12-27 00:00:00
528<2012-11-19 00:00:00
529<2008-10-24 00:00:00
530<2017-12-27 00:00:00
531<2005-09-15 00:00:00
532<2004-11-18 00:00:00
533<2005-08-17 00:00:00
534<2006-11-04 00:00:00
535<2005-07-14 00:00:00
536<2012-11-21 00:00:00
537<2006-05-28 00:00:00
538<2008-06-09 00:00:00
539<2006-11-22 00:00:00
540<2009-05-28 00:00:00
541<2008-01-06 00:00:00
542<2006-09-06 00:00:00
543<2010-06-02 00:00:00
544<2008-04-10 00:00:00
545<2011-03-13 00:00:00
546<2012-11-20 00:00:00
547<2008-05-24 00:00:00
548<2007-12-25 00:00:00
549<2011-03-16 00:00:00
550<2005-09-01 00:00:00
551<2006-08-07 00:00:00
552<2007-09-23 00:00:00
553<2014-01-02 00:00:00
554<2007-05-17 00:00:00
555<2009-06-04 00:00:00
556<2009-04-04 00:00:00
557<2006-10-24 00:00:00
558<2006-08-10 00:00:00
559<2009-02-20 00:00:00
560<2006-08-15 00:00:00
561<2014-07-13 00:00:00
562<2005-12-14 00:00:00
563<2006-07-21 00:00:00
564<2012-11-14 00:00:00
565<2007-12-18 00:00:00
566<2014-03-10 00:00:00
567<2018-01-10 00:00:00
568<2014-07-19 00:00:00
569<2009-08-03 00:00:00
570<2009-02-14 00:00:00
571<2006-08-05 00:00:00
572<2006-06-28 00:00:00
573<2007-09-19 00:00:00
574<2007-12-27 00:00:00
575<2008-01-19 00:00:00
576<2011-03-19 00:00:00
577<2005-08-23 00:00:00
578<2017-04-02 00:00:00
579<2014-08-01 00:00:00
580<2018-11-14 00:00:00
581<2009-11-25 00:00:00
582<2009-12-04 00:00:00
583<2006-12-29 00:00:00
584<2008-12-11 00:00:00
585<2016-05-15 00:00:00
586<2006-04-13 00:00:00
587<2015-05-23 00:00:00
588<2005-09-05 00:00:00
589<2005-11-17 00:00:00
590<2014-08-24 00:00:00
591<2006-11-18 00:00:00
592<2010-08-15 00:00:00
593<2006-07-11 00:00:00
594<2007-10-26 00:00:00
595<2010-05-26 00:00:00
596<2015-04-19 00:00:00
597<2006-04-27 00:00:00
598<2007-06-22 00:00:00
599<2005-04-11 00:00:00
600<2006-10-06 00:00:00
601<2007-05-16 00:00:00
602<2005-12-23 00:00:00
603<2006-09-10 00:00:00
604<2008-05-14 00:00:00
605<2005-10-23 00:00:00
606<2007-07-21 00:00:00
607<2007-04-29 00:00:00
608<2006-02-08 00:00:00
609<2006-11-17 00:00:00
610<2005-05-03 00:00:00
611<2007-03-06 00:00:00
612<2005-10-01 00:00:00
613<2010-04-10 00:00:00
614<2006-11-21 00:00:00
615<2007-06-13 00:00:00
616<2005-03-15 00:00:00
617<2008-02-26 00:00:00
618<2007-10-31 00:00:00
619<2006-09-19 00:00:00
620<2009-02-13 00:00:00
621<2008-08-08 00:00:00
622<2012-11-18 00:00:00
623<2008-05-21 00:00:00
624<2015-02-16 00:00:00
625<2012-12-18 00:00:00
626<2009-04-13 00:00:00
627<2008-04-28 00:00:00
628<2005-10-21 00:00:00
629<2011-09-28 00:00:00
630<2005-05-19 00:00:00
631<2018-10-24 00:00:00
632<2009-11-26 00:00:00
633<2008-02-20 00:00:00
634<2012-01-17 00:00:00
635<2006-06-01 00:00:00
636<2005-09-29 00:00:00
637<2008-05-02 00:00:00
638<2007-10-18 00:00:00
639<2008-01-09 00:00:00
640<2006-01-13 00:00:00
641<2008-01-20 00:00:00
642<2005-06-07 00:00:00
643<2006-11-27 00:00:00
644<2014-09-11 00:00:00
645<2013-11-29 00:00:00
646<2015-01-08 00:00:00
647<2015-05-28 00:00:00
648<2008-01-30 00:00:00
649<2020-03-11 00:00:00
650<2005-09-19 00:00:00
651<2006-08-30 00:00:00
652<2014-12-31 00:00:00
653<2015-05-17 00:00:00
654<2008-11-07 00:00:00
655<2008-07-11 00:00:00
656<2010-11-04 00:00:00
657<2016-09-24 00:00:00
658<2014-11-05 00:00:00
659<2006-04-22 00:00:00
660<2009-07-14 00:00:00
661<2005-12-22 00:00:00
662<2005-10-28 00:00:00
663<2007-03-02 00:00:00
664<2007-05-28 00:00:00
665<2007-09-12 00:00:00
666<2008-06-06 00:00:00
667<2008-09-06 00:00:00
668<2007-09-28 00:00:00
669<2005-12-27 00:00:00
670<2009-05-16 00:00:00
671<2017-06-12 00:00:00
672<2006-09-20 00:00:00
673<2006-03-02 00:00:00
674<2005-07-15 00:00:00
675<2008-11-05 00:00:00
676<2004-12-02 00:00:00
677<2005-12-18 00:00:00
678<2005-02-16 00:00:00
679<2011-02-19 00:00:00
680<2018-05-04 00:00:00
681<2006-11-28 00:00:00
682<2007-04-13 00:00:00
683<2005-04-12 00:00:00
684<2006-09-05 00:00:00
685<2013-03-03 00:00:00
686<2011-05-06 00:00:00
687<2006-01-14 00:00:00
688<2005-11-03 00:00:00
689<2006-04-07 00:00:00
690<2005-04-14 00:00:00
691<2007-12-09 00:00:00
692<2006-05-11 00:00:00
693<2006-05-02 00:00:00
694<2010-08-11 00:00:00
695<2006-06-18 00:00:00
696<2006-08-22 00:00:00
697<2005-03-27 00:00:00
698<2005-04-27 00:00:00
699<2009-05-27 00:00:00
700<2007-01-02 00:00:00
701<2013-08-24 00:00:00
702<2008-05-26 00:00:00
703<2006-08-19 00:00:00
704<2005-03-19 00:00:00
705<2005-02-28 00:00:00
706<2005-06-21 00:00:00
707<2005-04-17 00:00:00
708<2012-12-02 00:00:00
709<2005-04-15 00:00:00
710<2008-12-06 00:00:00
711<2007-07-01 00:00:00
712<2010-12-10 00:00:00
713<2010-03-21 00:00:00
714<2014-02-13 00:00:00
715<2005-09-27 00:00:00
716<2008-09-10 00:00:00
717<2009-10-12 00:00:00
718<2008-05-08 00:00:00
719<2006-02-20 00:00:00
720<2010-07-09 00:00:00
721<2010-03-03 00:00:00
722<2007-06-28 00:00:00
723<2014-12-15 00:00:00
724<2005-01-18 00:00:00
725<2010-12-01 00:00:00
726<2005-03-29 00:00:00
727<2006-02-06 00:00:00
728<2005-05-23 00:00:00
729<2017-01-14 00:00:00
730<2006-02-15 00:00:00
731<2008-12-04 00:00:00
732<2007-06-26 00:00:00
733<2005-08-22 00:00:00
734<2010-05-10 00:00:00
735<2010-02-13 00:00:00
736<2007-06-07 00:00:00
737<2006-08-09 00:00:00
738<2011-03-14 00:00:00
739<2011-03-17 00:00:00
740<2009-03-22 00:00:00
741<2005-03-03 00:00:00
742<2009-03-17 00:00:00
743<2005-05-24 00:00:00
744<2010-03-01 00:00:00
745<2008-03-03 00:00:00
746<2008-07-13 00:00:00
747<2008-06-22 00:00:00
748<2006-04-06 00:00:00
749<2005-03-17 00:00:00
750<2007-10-11 00:00:00
751<2006-11-11 00:00:00
752<2008-04-23 00:00:00
753<2008-03-05 00:00:00
754<2008-09-24 00:00:00
755<2008-08-18 00:00:00
756<2008-08-07 00:00:00
757<2005-05-22 00:00:00
758<2007-08-22 00:00:00
759<2007-04-17 00:00:00
760<2010-12-07 00:00:00
761<2008-09-28 00:00:00
762<2014-08-07 00:00:00
763<2009-02-11 00:00:00
764<2007-08-14 00:00:00
765<2009-03-06 00:00:00
766<2008-08-06 00:00:00
767<2008-01-29 00:00:00
768<2006-09-08 00:00:00
769<2011-01-27 00:00:00
770<2011-04-24 00:00:00
771<2018-11-09 00:00:00
772<2012-09-15 00:00:00
773<2007-10-20 00:00:00
774<2008-09-23 00:00:00
775<2007-03-22 00:00:00
776<2006-01-21 00:00:00
777<2006-09-07 00:00:00
778<2005-01-17 00:00:00
779<2008-08-25 00:00:00
780<2005-11-11 00:00:00
781<2008-01-21 00:00:00
782<2012-08-28 00:00:00
783<2006-01-22 00:00:00
784<2009-04-17 00:00:00
785<2006-03-13 00:00:00
786<2013-07-09 00:00:00
787<2006-10-27 00:00:00
788<2013-09-02 00:00:00
789<2010-01-26 00:00:00
790<2015-11-11 00:00:00
791<2017-03-13 00:00:00
792<2007-03-11 00:00:00
793<2007-10-28 00:00:00
794<2008-03-10 00:00:00
795<2010-01-18 00:00:00
796<2008-07-02 00:00:00
797<2005-11-28 00:00:00
798<2005-07-01 00:00:00
799<2014-09-14 00:00:00
800<2006-08-27 00:00:00
801<2007-11-05 00:00:00
802<2014-12-18 00:00:00
803<2006-02-21 00:00:00
804<2007-01-04 00:00:00
805<2016-08-19 00:00:00
806<2009-11-28 00:00:00
807<2007-03-17 00:00:00
808<2019-01-04 00:00:00
809<2010-06-05 00:00:00
810<2006-04-23 00:00:00
811<2005-08-10 00:00:00
812<2007-05-27 00:00:00
813<2009-01-17 00:00:00
814<2012-01-19 00:00:00
815<2007-06-09 00:00:00
816<2007-09-26 00:00:00
817<2011-11-21 00:00:00
818<2005-11-21 00:00:00
819<2007-03-24 00:00:00
820<2006-09-09 00:00:00
821<2006-09-15 00:00:00
822<2005-12-10 00:00:00
823<2010-05-25 00:00:00
824<2005-05-07 00:00:00
825<2009-09-20 00:00:00
826<2005-01-20 00:00:00
827<2007-11-29 00:00:00
828<2007-12-29 00:00:00
829<2008-01-03 00:00:00
830<2007-11-03 00:00:00
831<2006-11-15 00:00:00
832<2011-07-13 00:00:00
833<2007-01-22 00:00:00
834<2008-03-30 00:00:00
835<2006-10-09 00:00:00
836<2005-08-09 00:00:00
837<2006-10-01 00:00:00
838<2008-11-29 00:00:00
839<2004-12-25 00:00:00
840<2016-09-06 00:00:00
841<2008-05-03 00:00:00
842<2008-11-26 00:00:00
843<2007-05-14 00:00:00
844<2007-11-06 00:00:00
845<2007-11-10 00:00:00
846<2006-09-17 00:00:00
847<2006-08-18 00:00:00
848<2008-04-06 00:00:00
849<2008-03-24 00:00:00
850<2008-06-24 00:00:00
851<2008-06-14 00:00:00
852<2008-06-29 00:00:00
853<2011-04-12 00:00:00
854<2011-04-13 00:00:00
855<2008-01-16 00:00:00
856<2010-03-16 00:00:00
857<2004-12-04 00:00:00
858<2005-01-26 00:00:00
859<2006-12-12 00:00:00
860<2006-05-16 00:00:00
861<2008-11-17 00:00:00
862<2019-05-21 00:00:00
863<2005-10-18 00:00:00
864<2007-06-10 00:00:00
865<2011-07-26 00:00:00
866<2007-01-08 00:00:00
867<2006-09-18 00:00:00
868<2006-02-12 00:00:00
869<2014-05-02 00:00:00
870<2005-06-29 00:00:00
871<2005-06-30 00:00:00
872<2008-06-01 00:00:00
873<2005-04-29 00:00:00
874<2005-06-28 00:00:00
875<2005-06-27 00:00:00
876<2005-04-24 00:00:00
877<2008-10-04 00:00:00
878<2006-12-20 00:00:00
879<2008-09-01 00:00:00
880<2007-02-23 00:00:00
881<2006-01-16 00:00:00
882<2007-10-24 00:00:00
883<2006-01-18 00:00:00
884<2006-11-05 00:00:00
885<2007-02-12 00:00:00
886<2008-12-08 00:00:00
887<2007-10-05 00:00:00
888<2007-05-26 00:00:00
889<2006-12-08 00:00:00
890<2006-11-23 00:00:00
891<2006-11-30 00:00:00
892<2006-07-28 00:00:00
893<2007-01-01 00:00:00
894<2006-12-10 00:00:00
895<2006-10-03 00:00:00
896<2006-02-10 00:00:00
897<2006-12-13 00:00:00
898<2006-10-16 00:00:00
899<2006-08-23 00:00:00
900<2008-12-17 00:00:00
901<2006-01-01 00:00:00
902<2006-06-03 00:00:00
903<2006-09-25 00:00:00
904<2007-01-14 00:00:00
905<2015-05-07 00:00:00
906<2006-03-21 00:00:00
907<2008-07-15 00:00:00
908<2009-04-16 00:00:00
909<2005-03-31 00:00:00
910<2011-06-26 00:00:00
911<2011-03-29 00:00:00
912<2005-02-04 00:00:00
913<2008-03-12 00:00:00
914<2010-01-03 00:00:00
915<2006-06-09 00:00:00
916<2007-06-25 00:00:00
917<2007-04-02 00:00:00
918<2011-06-17 00:00:00
919<2010-05-06 00:00:00
920<2010-03-12 00:00:00
921<2007-12-11 00:00:00
922<2011-04-02 00:00:00
923<2009-06-03 00:00:00
924<2019-09-21 00:00:00
925<2009-10-28 00:00:00
926<2011-11-24 00:00:00
927<2006-10-31 00:00:00
928<2005-04-13 00:00:00
929<2005-09-12 00:00:00
930<2006-10-18 00:00:00
931<2006-05-18 00:00:00
932<2005-12-15 00:00:00
